"Notes"	"Year"	"Year Code"	"Month"	"Month Code"	"State"	"State Code"	"County"	"County Code"	Deaths	Population	Crude Rate
	"2011"	"2011"	"Oct., 2011"	"2011/10"	"California"	"06"	"San Joaquin County, CA"	"06077"	18	Not Applicable	Not Applicable
	"2011"	"2011"	"Oct., 2011"	"2011/10"	"California"	"06"	"San Mateo County, CA"	"06081"	16	Not Applicable	Not Applicable
	"2011"	"2011"	"Oct., 2011"	"2011/10"	"California"	"06"	"Santa Clara County, CA"	"06085"	21	Not Applicable	Not Applicable
	"2011"	"2011"	"Oct., 2011"	"2011/10"	"California"	"06"	"Shasta County, CA"	"06089"	12	Not Applicable	Not Applicable
	"2011"	"2011"	"Oct., 2011"	"2011/10"	"California"	"06"	"Sonoma County, CA"	"06097"	11	Not Applicable	Not Applicable
	"2011"	"2011"	"Oct., 2011"	"2011/10"	"California"	"06"	"Stanislaus County, CA"	"06099"	11	Not Applicable	Not Applicable
	"2011"	"2011"	"Oct., 2011"	"2011/10"	"California"	"06"	"Ventura County, CA"	"06111"	11	Not Applicable	Not Applicable
"Total"	"2011"	"2011"	"Oct., 2011"	"2011/10"	"California"	"06"			850	Not Applicable	Not Applicable
	"2011"	"2011"	"Oct., 2011"	"2011/10"	"Oregon"	"41"	"Clackamas County, OR"	"41005"	10	Not Applicable	Not Applicable
	"2011"	"2011"	"Oct., 2011"	"2011/10"	"Oregon"	"41"	"Lane County, OR"	"41039"	28	Not Applicable	Not Applicable
	"2011"	"2011"	"Oct., 2011"	"2011/10"	"Oregon"	"41"	"Multnomah County, OR"	"41051"	21	Not Applicable	Not Applicable
	"2011"	"2011"	"Oct., 2011"	"2011/10"	"Oregon"	"41"	"Washington County, OR"	"41067"	10	Not Applicable	Not Applicable
"Total"	"2011"	"2011"	"Oct., 2011"	"2011/10"	"Oregon"	"41"			134	Not Applicable	Not Applicable
	"2011"	"2011"	"Oct., 2011"	"2011/10"	"Washington"	"53"	"Clark County, WA"	"53011"	11	Not Applicable	Not Applicable
	"2011"	"2011"	"Oct., 2011"	"2011/10"	"Washington"	"53"	"King County, WA"	"53033"	44	Not Applicable	Not Applicable
	"2011"	"2011"	"Oct., 2011"	"2011/10"	"Washington"	"53"	"Kitsap County, WA"	"53035"	10	Not Applicable	Not Applicable
	"2011"	"2011"	"Oct., 2011"	"2011/10"	"Washington"	"53"	"Pierce County, WA"	"53053"	30	Not Applicable	Not Applicable
	"2011"	"2011"	"Oct., 2011"	"2011/10"	"Washington"	"53"	"Snohomish County, WA"	"53061"	14	Not Applicable	Not Applicable
	"2011"	"2011"	"Oct., 2011"	"2011/10"	"Washington"	"53"	"Spokane County, WA"	"53063"	20	Not Applicable	Not Applicable
"Total"	"2011"	"2011"	"Oct., 2011"	"2011/10"	"Washington"	"53"			198	Not Applicable	Not Applicable
"Total"	"2011"	"2011"	"Oct., 2011"	"2011/10"					1182	Not Applicable	Not Applicable
	"2011"	"2011"	"Nov., 2011"	"2011/11"	"California"	"06"	"Alameda County, CA"	"06001"	20	Not Applicable	Not Applicable
	"2011"	"2011"	"Nov., 2011"	"2011/11"	"California"	"06"	"Butte County, CA"	"06007"	12	Not Applicable	Not Applicable
	"2011"	"2011"	"Nov., 2011"	"2011/11"	"California"	"06"	"Contra Costa County, CA"	"06013"	21	Not Applicable	Not Applicable
	"2011"	"2011"	"Nov., 2011"	"2011/11"	"California"	"06"	"Fresno County, CA"	"06019"	23	Not Applicable	Not Applicable
	"2011"	"2011"	"Nov., 2011"	"2011/11"	"California"	"06"	"Kern County, CA"	"06029"	21	Not Applicable	Not Applicable
	"2011"	"2011"	"Nov., 2011"	"2011/11"	"California"	"06"	"Los Angeles County, CA"	"06037"	187	Not Applicable	Not Applicable
	"2011"	"2011"	"Nov., 2011"	"2011/11"	"California"	"06"	"Orange County, CA"	"06059"	69	Not Applicable	Not Applicable
	"2011"	"2011"	"Nov., 2011"	"2011/11"	"California"	"06"	"Placer County, CA"	"06061"	10	Not Applicable	Not Applicable
	"2011"	"2011"	"Nov., 2011"	"2011/11"	"California"	"06"	"Riverside County, CA"	"06065"	79	Not Applicable	Not Applicable
	"2011"	"2011"	"Nov., 2011"	"2011/11"	"California"	"06"	"Sacramento County, CA"	"06067"	40	Not Applicable	Not Applicable
	"2011"	"2011"	"Nov., 2011"	"2011/11"	"California"	"06"	"San Bernardino County, CA"	"06071"	53	Not Applicable	Not Applicable
	"2011"	"2011"	"Nov., 2011"	"2011/11"	"California"	"06"	"San Diego County, CA"	"06073"	57	Not Applicable	Not Applicable
	"2011"	"2011"	"Nov., 2011"	"2011/11"	"California"	"06"	"San Francisco County, CA"	"06075"	18	Not Applicable	Not Applicable
	"2011"	"2011"	"Nov., 2011"	"2011/11"	"California"	"06"	"San Joaquin County, CA"	"06077"	16	Not Applicable	Not Applicable
	"2011"	"2011"	"Nov., 2011"	"2011/11"	"California"	"06"	"San Luis Obispo County, CA"	"06079"	10	Not Applicable	Not Applicable
	"2011"	"2011"	"Nov., 2011"	"2011/11"	"California"	"06"	"San Mateo County, CA"	"06081"	14	Not Applicable	Not Applicable
	"2011"	"2011"	"Nov., 2011"	"2011/11"	"California"	"06"	"Santa Clara County, CA"	"06085"	26	Not Applicable	Not Applicable
	"2011"	"2011"	"Nov., 2011"	"2011/11"	"California"	"06"	"Shasta County, CA"	"06089"	11	Not Applicable	Not Applicable
	"2011"	"2011"	"Nov., 2011"	"2011/11"	"California"	"06"	"Solano County, CA"	"06095"	22	Not Applicable	Not Applicable
	"2011"	"2011"	"Nov., 2011"	"2011/11"	"California"	"06"	"Sonoma County, CA"	"06097"	26	Not Applicable	Not Applicable
	"2011"	"2011"	"Nov., 2011"	"2011/11"	"California"	"06"	"Stanislaus County, CA"	"06099"	20	Not Applicable	Not Applicable
	"2011"	"2011"	"Nov., 2011"	"2011/11"	"California"	"06"	"Ventura County, CA"	"06111"	24	Not Applicable	Not Applicable
"Total"	"2011"	"2011"	"Nov., 2011"	"2011/11"	"California"	"06"			889	Not Applicable	Not Applicable
	"2011"	"2011"	"Nov., 2011"	"2011/11"	"Oregon"	"41"	"Jackson County, OR"	"41029"	12	Not Applicable	Not Applicable
	"2011"	"2011"	"Nov., 2011"	"2011/11"	"Oregon"	"41"	"Lane County, OR"	"41039"	18	Not Applicable	Not Applicable
	"2011"	"2011"	"Nov., 2011"	"2011/11"	"Oregon"	"41"	"Marion County, OR"	"41047"	17	Not Applicable	Not Applicable
	"2011"	"2011"	"Nov., 2011"	"2011/11"	"Oregon"	"41"	"Multnomah County, OR"	"41051"	28	Not Applicable	Not Applicable
"Total"	"2011"	"2011"	"Nov., 2011"	"2011/11"	"Oregon"	"41"			150	Not Applicable	Not Applicable
	"2011"	"2011"	"Nov., 2011"	"2011/11"	"Washington"	"53"	"Benton County, WA"	"53005"	13	Not Applicable	Not Applicable
	"2011"	"2011"	"Nov., 2011"	"2011/11"	"Washington"	"53"	"Clark County, WA"	"53011"	18	Not Applicable	Not Applicable
	"2011"	"2011"	"Nov., 2011"	"2011/11"	"Washington"	"53"	"King County, WA"	"53033"	39	Not Applicable	Not Applicable
	"2011"	"2011"	"Nov., 2011"	"2011/11"	"Washington"	"53"	"Kitsap County, WA"	"53035"	10	Not Applicable	Not Applicable
	"2011"	"2011"	"Nov., 2011"	"2011/11"	"Washington"	"53"	"Pierce County, WA"	"53053"	21	Not Applicable	Not Applicable
	"2011"	"2011"	"Nov., 2011"	"2011/11"	"Washington"	"53"	"Snohomish County, WA"	"53061"	22	Not Applicable	Not Applicable
	"2011"	"2011"	"Nov., 2011"	"2011/11"	"Washington"	"53"	"Spokane County, WA"	"53063"	22	Not Applicable	Not Applicable
"Total"	"2011"	"2011"	"Nov., 2011"	"2011/11"	"Washington"	"53"			226	Not Applicable	Not Applicable
"Total"	"2011"	"2011"	"Nov., 2011"	"2011/11"					1265	Not Applicable	Not Applicable
	"2011"	"2011"	"Dec., 2011"	"2011/12"	"California"	"06"	"Alameda County, CA"	"06001"	31	Not Applicable	Not Applicable
	"2011"	"2011"	"Dec., 2011"	"2011/12"	"California"	"06"	"Butte County, CA"	"06007"	13	Not Applicable	Not Applicable
	"2011"	"2011"	"Dec., 2011"	"2011/12"	"California"	"06"	"Contra Costa County, CA"	"06013"	26	Not Applicable	Not Applicable
	"2011"	"2011"	"Dec., 2011"	"2011/12"	"California"	"06"	"Fresno County, CA"	"06019"	23	Not Applicable	Not Applicable
	"2011"	"2011"	"Dec., 2011"	"2011/12"	"California"	"06"	"Kern County, CA"	"06029"	36	Not Applicable	Not Applicable
	"2011"	"2011"	"Dec., 2011"	"2011/12"	"California"	"06"	"Los Angeles County, CA"	"06037"	243	Not Applicable	Not Applicable
	"2011"	"2011"	"Dec., 2011"	"2011/12"	"California"	"06"	"Marin County, CA"	"06041"	11	Not Applicable	Not Applicable
	"2011"	"2011"	"Dec., 2011"	"2011/12"	"California"	"06"	"Orange County, CA"	"06059"	87	Not Applicable	Not Applicable
	"2011"	"2011"	"Dec., 2011"	"2011/12"	"California"	"06"	"Placer County, CA"	"06061"	25	Not Applicable	Not Applicable
	"2011"	"2011"	"Dec., 2011"	"2011/12"	"California"	"06"	"Riverside County, CA"	"06065"	83	Not Applicable	Not Applicable
	"2011"	"2011"	"Dec., 2011"	"2011/12"	"California"	"06"	"Sacramento County, CA"	"06067"	47	Not Applicable	Not Applicable
